Testing connection to the update server..
i want to go from central park	i want to go from *STOP	inform(from_stop="Central Park")&inform(task="find_connection")	inform(from_stop="*STOP")&inform(task="find_connection")
i want to go to the empire state building	i want to go to the *STOP	inform(to_stop="Empire State Building")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
		silence()	silence()
how many transfers are there	how many transfers are there	request(num_transfers)	request(num_transfers)
		silence()	silence()
		silence()	silence()
how long does it take	how long does it take	request(duration)	request(duration)
		silence()	silence()
what is the weather like in cleveland	what is the weather like in *CITY	inform(in_city="Cleveland")&inform(task="weather")	inform(in_city="*CITY")&inform(task="weather")
ohio	*CITY	inform(state="Ohio")	inform(state="*STATE")
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
i'm looking for a connection	i'm looking for a connection	inform(task="find_connection")	inform(task="find_connection")
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
what is the weather like in new york	what is the weather like in *CITY	inform(in_city="New York")&inform(task="weather")	inform(in_city="*CITY")&inform(task="weather")
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
i want to find a bus connection from central park from	i want to find a *VEHICLE connection from *STOP from	inform(from_stop="Central Park")&inform(vehicle="bus")&inform(task="find_connection")	inform(from_stop="*STOP")&inform(vehicle="*VEHICLE")&inform(task="find_connection")
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
i want to find a bus connection from central park to empire state building	i want to find a *VEHICLE connection from *STOP to *STOP	inform(from_stop="Central Park")&inform(to_stop="Empire State Building")&inform(vehicle="bus")&inform(task="find_connection")	inform(from_stop="*STOP")&inform(to_stop="*STOP")&inform(vehicle="*VEHICLE")&inform(task="find_connection")
		silence()	silence()
next connection	next connection	inform(task="find_connection")&inform(alternative="next")	inform(task="find_connection")&inform(alternative="next")
		silence()	silence()
		silence()	silence()
weather forecast for new york city	weather forecast for *CITY	inform(in_city="New York")&inform(task="weather")	inform(in_city="*CITY")&inform(task="weather")
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
reset	reset	restart()	restart()
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
how long does it take	how long does it take	request(duration)	request(duration)
		silence()	silence()
		silence()	silence()
and what is the weather like in warren pennsylvania	and what is the weather like in *CITY *STATE	inform(in_city="Warren")&inform(in_state="Pennsylvania")&inform(task="weather")	inform(in_city="*CITY")&inform(in_state="*STATE")&inform(task="weather")
		silence()	silence()
pennsylvania	*STATE	inform(state="Pennsylvania")	inform(state="*STATE")
		silence()	silence()
alright what is the weather like in erie	alright what is the weather like in *CITY	inform(in_city="Erie")&inform(task="weather")	inform(in_city="*CITY")&inform(task="weather")
		silence()	silence()
		silence()	silence()
yes i would like to know when i could catch the next transportation from central park	yes i would like to know when i could catch the next transportation from *STOP	inform(from_stop="Central Park")&affirm()&inform(alternative="next")	inform(from_stop="*STOP")&affirm()&inform(alternative="next")
to the empire state building	to the *STOP	inform(to_stop="Empire State Building")	inform(to_stop="*STOP")
_noise_	_noise_	null()	null()
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
time requirements	time requirements	request(duration)	request(duration)
		silence()	silence()
		silence()	silence()
_noise_	_noise_	null()	null()
		silence()	silence()
		silence()	silence()
_noise_	_noise_	null()	null()
_noise_	_noise_	null()	null()
weather in new york	weather in *CITY	inform(in_city="New York")&inform(task="weather")	inform(in_city="*CITY")&inform(task="weather")
		silence()	silence()
i need to find the bus connection from central park to empire state building	i need to find the *VEHICLE connection from *STOP to *STOP	inform(from_stop="Central Park")&inform(to_stop="Empire State Building")&inform(vehicle="bus")&inform(task="find_connection")	inform(from_stop="*STOP")&inform(to_stop="*STOP")&inform(vehicle="*VEHICLE")&inform(task="find_connection")
		silence()	silence()
		silence()	silence()
and what is the weather forecast for today	and what is the weather forecast for *DATE_REL	inform(date_rel="today")&inform(task="weather")	inform(date_rel="*DATE_REL")&inform(task="weather")
		silence()	silence()
yes i need a connection a bus connection from central park to empire state building	yes i need a connection a *VEHICLE connection from *STOP to *STOP	inform(from_stop="Central Park")&inform(to_stop="Empire State Building")&inform(vehicle="bus")&inform(task="find_connection")&affirm()	inform(from_stop="*STOP")&inform(to_stop="*STOP")&inform(vehicle="*VEHICLE")&inform(task="find_connection")&affirm()
		silence()	silence()
		silence()	silence()
		silence()	silence()
		silence()	silence()
hi i'm looking for a connection	hi i'm looking for a connection	inform(task="find_connection")&hello()	inform(task="find_connection")&hello()
		silence()	silence()
how long will it take	how long will it take	request(duration)	request(duration)
when does it leave	when does it leave	request(departure_time)	request(departure_time="*DEPARTURE_TIME")
		silence()	silence()
what is the weather like in new york	what is the weather like in *CITY	inform(in_city="New York")&inform(task="weather")	inform(in_city="*CITY")&inform(task="weather")
		silence()	silence()
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
i would like to find a bus connection from central park to empire state building	i would like to find a *VEHICLE connection from *STOP to *STOP	inform(from_stop="Central Park")&inform(to_stop="Empire State Building")&inform(vehicle="bus")&inform(task="find_connection")	inform(from_stop="*STOP")&inform(to_stop="*STOP")&inform(vehicle="*VEHICLE")&inform(task="find_connection")
i want to find a bus connection from central park to the empire state building	i want to find a *VEHICLE connection from *STOP to the *STOP	inform(from_stop="Central Park")&inform(to_stop="Empire State Building")&inform(vehicle="bus")&inform(task="find_connection")	inform(from_stop="*STOP")&inform(to_stop="*STOP")&inform(vehicle="*VEHICLE")&inform(task="find_connection")
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
i wanna find a bus connection from central park to empire state building	i wanna find a *VEHICLE connection from *STOP to *STOP	inform(from_stop="Central Park")&inform(to_stop="Empire State Building")&inform(vehicle="bus")&inform(task="find_connection")	inform(from_stop="*STOP")&inform(to_stop="*STOP")&inform(vehicle="*VEHICLE")&inform(task="find_connection")
i want a bus connection from central park to empire state building	i want a *VEHICLE connection from *STOP to *STOP	inform(from_stop="Central Park")&inform(to_stop="Empire State Building")&inform(vehicle="bus")&inform(task="find_connection")	inform(from_stop="*STOP")&inform(to_stop="*STOP")&inform(vehicle="*VEHICLE")&inform(task="find_connection")
		silence()	silence()
how many transfers are there	how many transfers are there	request(num_transfers)	request(num_transfers)
		silence()	silence()
		silence()	silence()
what time is it	what time is it	request(current_time)	request(current_time="*CURRENT_TIME")
		silence()	silence()
		silence()	silence()
_noise_	_noise_	null()	null()
central park	*STOP	inform(stop="Central Park")	inform(stop="*STOP")
yes	yes	affirm()	affirm()
wall street	*STREET	inform(street="Wall St")	inform(street="*STREET")
		silence()	silence()
		silence()	silence()
		silence()	silence()
i'd like it from central park to the	i'd like it from *STOP to the	inform(from_stop="Central Park")	inform(from_stop="*STOP")
central park to empire state building	*STOP to *STOP	inform(from_stop="Central Park")&inform(to_stop="Empire State Building")	inform(from_stop="*STOP")&inform(to_stop="*STOP")
		silence()	silence()
		silence()	silence()
and what time would the next connection be	and what time would the next connection be	inform(task="find_connection")&request(departure_time)&inform(alternative="next")	inform(task="find_connection")&request(departure_time="*DEPARTURE_TIME")&inform(alternative="next")
		silence()	silence()
central park to empire state building	*STOP to *STOP	inform(from_stop="Central Park")&inform(to_stop="Empire State Building")	inform(from_stop="*STOP")&inform(to_stop="*STOP")
		silence()	silence()
can i get	can i get	null()	null()
		silence()	silence()
empire	*CITY	inform(city="Empire")	inform(city="*CITY")
		silence()	silence()
central park	*STOP	inform(stop="Central Park")	inform(stop="*STOP")
thank you good bye	thank you good bye	bye()&thankyou()	bye()&thankyou()
		silence()	silence()
		silence()	silence()
		silence()	silence()
central park	*STOP	inform(stop="Central Park")	inform(stop="*STOP")
		silence()	silence()
central park to empire	*STOP to *CITY	inform(from_stop="Central Park")&inform(to_city="Empire")	inform(from_stop="*STOP")&inform(to_city="*CITY")
pire state building	pire state building	null()	null()
		silence()	silence()
_noise_	_noise_	null()	null()
what is the weather like	what is the weather like	inform(task="weather")	inform(task="weather")
		silence()	silence()
i need a bus connection from central park to empire state building	i need a *VEHICLE connection from *STOP to *STOP	inform(from_stop="Central Park")&inform(to_stop="Empire State Building")&inform(vehicle="bus")&inform(task="find_connection")	inform(from_stop="*STOP")&inform(to_stop="*STOP")&inform(vehicle="*VEHICLE")&inform(task="find_connection")
how long will it take to go from central park to empire state building by bus	how long will it take to go from *STOP to *STOP by *VEHICLE	inform(from_stop="Central Park")&inform(to_stop="Empire State Building")&inform(vehicle="bus")&request(duration)	inform(from_stop="*STOP")&inform(to_stop="*STOP")&inform(vehicle="*VEHICLE")&request(duration)
		silence()	silence()
		silence()	silence()
what's the weather in los angeles california	what's the weather in *CITY *CITY	inform(in_city="Los Angeles")&inform(in_state="California")&inform(task="weather")	inform(in_city="*CITY")&inform(in_state="*STATE")&inform(task="weather")
i think it's actually warmer than that	i think it's actually warmer than that	null()	null()
